,title,score,review_num,keyword,category
84,Camino,0.0,0,"['카미노', '산티아고', '라바', '콤포스텔라', '로스', '포르토']",여행
85,우리가 모르는 경기도(경기별곡 1),9.7,14,"['조선', '김포', '한강', '수원', '한탄강', '다산 정약용']",여행
86,미국을 여행하는 가장 매력적인 방법,10.0,3,"['캠 핑장', '알래스카', '트립', '트레일', '주니어', '레인저']",여행
87,알고 찾는 지리산,10.0,3,"['최치원', '대원사', '청학동', '천왕봉', '노고단', '한신']",여행
88,나홀로 여행 컨설팅북(2판),10.0,18,"['템플스테이', '가이드북', '강원도', '여행가이드', '시티투어', '자유여행']",여행
89,카페 인 유럽(Cafe !n Europe)(인[!n] 시리즈),10.0,7,"['북카페', '파더', '파이브', '쁘띠', '브런치', '커피']",여행
90,백반기행(식객 허영만의),7.6,2368,"['식당', '국내여행', '대원', '광주', '먹방', '부산']",여행
91,자전거 여행 바이블: 수도권편,10.0,2,"['인천시', '서울시', '중구', '양평군', '코스', '강북구']",여행
92,노르웨이의 시간,9.1,32,"['피오르', '북유럽여행', '베르겐', '가이드북', '후스', '여행가이드']",여행
93,진짜 프랑스는 시골에 있다,7.5,19,"['셰프', '음식', '유럽여행', '부르고뉴', '와인', '사람']",여행
94,베트남 역사문화기행(참전 수병 유교수와 함께 가는),0.0,0,"['모택동', '다낭', '하롱베이', '호찌민', '남북', '프랑스']",여행
95,라멘 먹으러 왔습니다,0.0,0,"['훗카이도', '일본여행', '일본 전국', '여행가이드', '도호쿠', '맛집여행']",여행
96,대한민국 오지여행,10.0,6,"['신안', '국내여행', '오대산', '캠핑', '완도', '언택트']",여행
97,스페인 너는 자유다,9.5,87,"['여행에세이', '안익태', '유럽여행', '피카소', '성시경', '아나운서']",여행
98,호주 100배 즐기기(2019~2020),9.1,21,"['브리즈번', '여행가이드북', '멜버른', '호주여행', '로드', '시드니']",여행
99,스위스 100배 즐기기(2019~2020)(100배 즐기기),10.0,13,"['여행', '여행가이드북', '유럽여행', '모리츠', '라우터', '바젤']",여행
100,캐나다 워킹홀리데이,10.0,1,"['커리어', '레터', '레퍼런스', '영어', '비자', '트레인']",여행
101,프렌즈 두바이('19~'20)(Season 2)(프렌즈 시리즈 29),10.0,2,"['마리나', '여행가이드북', '아부다비', '쿠즈', '아랍', '올드']",여행
102,프렌즈 이탈리아('20~'21)(Season 9)(9판)(프렌즈 시리즈 18),10.0,7,"['피렌체', '유럽여행', '베스트', '유럽', '가이드북', '로마']",여행
103,프렌즈 런던('20~'21)(Season 5)(프렌즈 시리즈 20),0.0,9,"['마켓', '엔드', '뮤지엄', '뮤지컬', '그리니치', '영국']",여행
104,"지금, 행복하고 싶어",9.6,38,"['여행에세이', '에티오피아', '히말라야', '인도 여행', '유튜버', '미얀마']",여행
105,"스물다섯, 서른, 세계여행",9.6,30,"['루앙프라방', '방콕', '마추픽추', '쿠스코', '치앙마이', '뉴욕']",여행
106,대한민국전도(행정),7.9,10,"['여행', '지도책', '상품', '준비', '사람']",여행
107,제주도전도(도별지도),0.0,0,"['여행', '지도책', '준비', '사람']",여행
108,빌 브라이슨 발칙한 영국산책. 2,9.3,87,"['여행에세이', '예리', '밀리언셀러', '시스터즈', '디스트릭트', '레지스']",여행
109,빌 브라이슨 발칙한 영국산책(리커버 에디션),10.0,7,"['여행에세이', '코츠', '런던', '도버', '영국여행', '칼레']",여행
110,스타벅스 OFFICIAL BOOK,8.0,3,"['일본', '고베', '일본여행', '시애틀', '기타노', '이진']",여행
111,잠깐 다녀오겠습니다(느릿느릿 걷기 좋은 사계절 코스 40),10.0,3,"['제주', '둘레길', '걷기 여행', '산책로', '한옥마을', '숲길']",여행
112,저스트고 스페인 포르투갈(2020~2021년)(카카오프렌즈 에디션),10.0,8,"['여행', '유럽여행', '그라나다', '가이드북', '바르셀로나', '여행가이드']",여행
113,저스트고 유럽 5개국 (2020~2021) (카카오프렌즈 스페셜 에디션)(Just go),9.2,13,"['여행', '유럽여행', '스위스', '가이드북', '이탈리아', '여행가이드']",여행
114,우리 아이 역사 여행(우리 아이 여행 시리즈),10.0,22,"['고인돌', '유네스코', '유적지', '고분군', '박물관', '서대문형무소']",여행
115,도쿄미식회,10.0,39,"['카페', '일본여행', '덮밥', '맛집여행', '스키야키', '미식기행']",여행
116,산티아고 어게인,9.6,36,"['여행', '리스본', '포르투갈', '포르투', '택트', '암스테르담']",여행
117,시리얼 시티가이드 뉴욕,8.9,13,"['뮤지엄', '브런치', '미국여행', '스턴스', '트렌디', '여행 가이드북']",여행
118,어떤 이름에게,9.8,22,"['여행에세이', '스크루지', '바르셀로나', '전혜린', '여행사진', '디렉터']",여행
119,바람의 딸 걸어서 지구 세바퀴 반 세트(전4권),10.0,3,"['중국', '배낭 여행자', '견문록', '오지', '한비', '여행기']",여행
120,남인도 기행,0.0,0,"['사원', '크리슈나', '나타', '중국식', '세인트', '간디']",여행
121,길에서 만난 사람들,10.0,5,"['불가리아', '터키', '루마니아', '이스탄불', '소피아', '비엔나']",여행
122,"그냥, 2200km를 걷다",8.8,8,"['모험', '알베르', '리스본', '순례길', '카미노', '산티아고']",여행
123,일본의 걷고 싶은 길. 1: 홋카이도 혼슈,10.0,19,"['교토', '일본여행', '마쓰모토', '아라시', '유후인', '삿포로']",여행
124,여행의 기술(양장본 HardCover),8.7,1969,"['여행에세이', '예술', '암스테르담', '프로방스', '디스트릭트', '세계여행']",여행
125,남미 자유배낭여행 68일의 도전,10.0,1,"['여행에세이', '칠레', '볼리비아', '남미여행', '아르헨티나', '토레스']",여행
126,불멸의 산책,8.8,3,"['카미노', '디톡스', '공쿠르', '순례자', '알폰소', '빌바오']",여행
127,"사람길 국토종주: 해남, 강진, 영암, 나주 편",10.0,1,"['월출산', '한석봉', '다산 초당', '운곡', '영산강', '트레일']",여행
128,유럽 여행백서(2019~2020)(개정판),10.0,4,"['크로아티아', '프랑스', '세비야', '이탈리아', '스플리트', '영국']",여행
129,제주도 여행백서(2021~2022)(대한민국 여행자를 위한)(개정판),10.0,5,"['제주시', '제주 여행', '국내여행', '올레', '제주도여행', '뽀로로']",여행
130,"길 위에서, 우리는 서로에게 깃든다",10.0,28,"['행복', '여행에세이', '바이칼', '산티아고', '히말라야', '기억']",여행
131,나는 이렇게 여행을 한다,10.0,3,"['여행에세이', '제주', '하멜', '류성룡', '파란만장', '정조']",여행
132,부부가 함께 떠나는 전국 자동차 여행,5.9,7,"['강원도', '벌교', '당진', '서산', '해남', '인생 설계']",여행
133,진짜 도쿄 맛집을 알려줄게요(현지인이 다니는)(자기만의 방 Room No. 202),9.7,77,"['베이커리', '신주쿠', '일본여행', '맛집여행', '에비스', '면 요리']",여행
134,인조이 두바이(2020),0.0,0,"['파크', '아랍', '사막', '와일드', '이슬람', '워터']",여행
135,교과서가 쉬워지는 제주여행(교과서 여행 시리즈),9.0,27,"['랜드', '제주도', '다이노', '뮤지엄', '여행지', '김영갑']",여행
136,주말여행의 모든 곳(한 권에 끝내는)(개정판),10.0,7,"['세계 자연 유산', '가이드북', '민속마을', '여행가이드', '전국', '열전']",여행
137,"예순다섯 할매 홀로, 배낭 메고 페루 구석구석",10.0,1,"['마추픽추', '해외여행', '리마', '코라', '마르틴', '미라']",여행
138,"The Lokal, 현지인",0.0,0,"['커리어', '싱가포르', '동남아', '언어장벽', '멘토링', '서비스 마인드']",여행
139,유럽 열 개의 길,0.0,0,"['로마 문명', '서유럽', '인터라켄', '제네바', '베르사유', '루체른']",여행
