,title,score,review_num,keyword,category
41,"2022 운전면허시험 제1,2종 보통면허 합격출제문제",0.0,0,"['핵심 요약 수록', '개인', '완전', '실제 출제 문제', '컴퓨터', '코스']",기술/공학
42,2022 에듀윌 전기자기학 필기 기본서+5개년 기출,10.0,20,"['단기간 합격', '벡터 해석', '과락', '학습 플래너', '회독', '영상법']",기술/공학
43,2021 치과위생사 최종모의고사(개정판),0.0,1,"['모의고사', '의료 관계 법규', '위생학', '문제 풀이', '해설', '문항']",기술/공학
44,7일만에 끝내는 간호사 국가고시 2065제 최종모의고사(개정판 6판),10.0,1,"['이해 중심', '모성 간호학', '정신 간호학', '기본 간호학', '아동 간호학', '지역 사회 간호학']",기술/공학
45,ADHD에 대한 가장 완전한 지침서(3판),0.0,0,"['우울증', '부모 교육', '양육 방법', '불안장애', '자녀', '강박장애']",기술/공학
46,2022 완벽대비 전기기사 5주완성(개정판 5판)(전2권),10.0,22,"['무료', '포켓북', '강좌', '완전 분석', '제어 공학', '동영상']",기술/공학
47,2022 나합격 조경기능사 필기 X 무료동영상(나합격),9.1,8,"['조경 재료', '조경 시공', '조경 설계', '조경 관리', '조경 계획', '신유']",기술/공학
48,프셉마음: 심혈관계편,10.0,3,"['간호 실무', '해부 생리', '부정맥', '진단 검사', '심부전', '판막']",기술/공학
49,2022 초스피드기억법 소방안전관리자 2급(개정판),10.0,4,"['합격', '한국 소방 안전원', '예상 문제', '위험물', '노하우', '확률']",기술/공학
50,산업위생관리기사ㆍ산업기사 필기(2022)(개정증보판 14판),10.0,18,"['작업 환경 측정', '정도 관리', '독성학', '유해 화학 물질', '보건', '인체 구조']",기술/공학
51,2022 산업위생관리기사 기출문제집 필기(개정증보판 5판),0.0,0,"['단기 합격', '요점 정리', '보건', '한국 산업 인력 공단', '출제 유형', '안전']",기술/공학
52,소방설비기사 전기1 필기초스피드 기억법+본문 및 과년도+요점노트(2021)(23판),10.0,4,"['한국 전기 설비 규정', '소방관', '시퀀스 제어', '신법', '과년', '출제 문제']",기술/공학
53,2022 10회차 간호조무사 실전문제 총정리(개정판),10.0,1,"['실기', '완전 분석', '답안지', '적 중도', '임상', '문제집']",기술/공학
54,2021 산업안전지도사 과년도 1차 필기(8판),10.0,1,"['하나님', '기술사', '연구용', '인고', '알짜배기', '은혜']",기술/공학
55,2022 20년간 전기기사필기(기출문제집&동영상),10.0,1,"['합격', '한국 전기 설비 규정', '전화 상담', '과년', '답안 작성', '한국 산업 인력 관리 공단']",기술/공학
56,화물운송종사 자격시험문제(2021)(개정판 17판),8.0,3,"['교육 계획', '시험', '엄선 수록', '적재', '회분 수록', '통행 방법']",기술/공학
57,2021 운전면허 학과 필기문제,10.0,7,[],기술/공학
58,수목생리학(전면개정판)(양장본 HardCover),9.2,3,"['생리', '탄수화물', '광합성', '종자', '생장', '에너지 생산']",기술/공학
59,2022 화물운송종사자격시험 총정리 문제집(8절),10.0,1,"['실전 모의고사', '교통안전공단', '핵심 요약 노트', '운수', '최종 점검', '적중 예상 문제']",기술/공학
60,"2022 택시운전자격시험문제집(서울, 경기 인천지역 응시자용)(8절)",0.0,0,"['안전 운전', '핵심 이론', '출제 가능', '출제 예상 문제', '출제 경향', '적중 예상 문제']",기술/공학
61,영양사 시험문제집(개정판 26판)(전4권),10.0,3,"['직무', '질병 치료', '식사 요법', '보건 정책', '관계 법규', '생화학']",기술/공학
62,리얼프셉 공통편,8.9,12,"['간호', '술기', '멸균', '프리', '기기', '만렙']",기술/공학
63,성인 ADHD의 대처기술 안내서,9.8,7,"['정신과', '순위', '약물 치료', '위탁', '자존', '대인']",기술/공학
64,2022 물쌤닷컴 대기환경기사 산업기사 필기 + 기출문제 세트(개정판 8판)(전2권),0.0,0,"['공학', '필답', '과락', '양론', '연습 문제 풀이', '조문']",기술/공학
65,2022 나합격 위험물산업기사 필기+실기+무료특강(전3권),9.3,41,"['최종 마무리', '수험', '지원 센터', '최신 기출문제', '시험 정보', '혜택']",기술/공학
66,프셉마음: 중환자 간호 입문편,9.8,24,"['중환자실', '케이스', '입사', '법 공부', '인공호흡기', '중재']",기술/공학
67,항공정비사 문제/해설(10판),8.6,13,"['기출 문제', '비파괴 검사', '면허증', '기계요소', '열처리', '비행 원리']",기술/공학
68,2022 소방안전관리자 2급 기출예상문제집,0.0,0,"['최신 기출문제', '위험물 안전 관리', '문제', '다수 수록', '주관식', '화재 예방 소방 시설']",기술/공학
69,카페의 공간학: 세계의 디자인 엿보기,9.1,19,"['공간 디자인', '건축디자인', '스케치', '설계자', '인테리어디자인', '설계']",기술/공학
70,2022년 알짜! 산업안전보건법령,0.0,0,"['다수 출제', '객관식 시험', '중요 조문', '정도 관리', '집필', '법체계']",기술/공학
71,2022 버스운전자격시험 총정리문제집,0.0,0,"['실전 모의고사', '교통안전공단', '핵심 요약 노트', '최종 점검', '적중 예상 문제', '별책']",기술/공학
72,산업안전 기사 산업기사 필기 세트(2021)(해커스),10.0,23,"['실전 대비', '단기 완성', '전단기', '기계 안전', '건설 안전 기술', '방폭']",기술/공학
73,2022 NEW 화훼장식기능사 필기&실기,10.0,2,"['합격', '변경', '예상 문제', '단원', '최근 기출문제', '체크포인트']",기술/공학
74,2022 에듀윌 소방설비기사필기전기분야핵심이론+7개년 기출문제,10.0,11,"['단기 합격', '제어 회로', '파트', '전자회로', '최신', '출제 위원']",기술/공학
75,2022 에듀윌 제어공학 필기 기본서+5개년 기출,10.0,21,"['기사', '시퀀스 제어', '회독', '단기간 합격', '자동 제어', '기출 예제']",기술/공학
76,2022 위험물기능장 필기(개정판 9판),10.0,1,"['공업 경영', '설비 기준', '과년도', '일반 화학', '최근 기출 복원 문제', '유체 역학']",기술/공학
77,탄소중립,10.0,4,"['수소 에너지', '미래 에너지', '기후 변화', '원자력', '기후 위기', '차세대']",기술/공학
78,암또의 임상노트 Volume. 1,9.6,54,"['불안', '마음', '실제 임상', '입사', '미련', '프리']",기술/공학
79,드론 바이블(KODEF 안보총서 111),0.0,0,"['전장', '군용', '군집', '관제', '미래 세계', '대중교통']",기술/공학
80,2022 한방에 끝내는 소방기술사 소방시설관리사 및 실무자를 위한 국가화재 안전기준(개정판 8판),0.0,0,"['고공 행진', '국비', '할로겐 화합물', '임시 소방 시설', '시각 경보 장치', '자동 소화 장치']",기술/공학
81,2022 나합격 대기환경기사 필기+무료동영상(나합격)(전2권),9.3,15,"['최종 모의고사', '한번', '최종 마무리', '기기 분석', '수험', '기후 변화 대응']",기술/공학
82,2022 유튜버 화박사 전임경 맞춤형화장품조제관리사 이론서(상),10.0,2,"['천연 화장품', '최신', '핵심 이론 정리', '연습 문제 수록', '도표', '무료']",기술/공학
83,프셉마음,9.4,60,"['케이스', '영상 의학', '프리', '간호 중재', '파트', '혈액']",기술/공학
84,2022 위아너스 간호사 국가고시 핵심요약집,0.0,0,"['아동 간호', '모성 간호학', '약관', '정신 간호학', '기본 간호학', '국시']",기술/공학
85,화공기사 필기(2021)(No.1)(11판),8.6,17,"['양론', '필답', '화학 공학', '관련 학과', '기초 과목', '핵심 파악']",기술/공학
86,2022 에너지관리기사 필기,0.0,0,"['과년', '공학도', '기술인', '자격증', '인력', '최근 출제 문제']",기술/공학
87,건축 설계 도면 보는 법(알기 쉬운)(증보판),9.3,35,"['건축가', '상세도', '설계자', '전개도', '관용', '이해력 향상']",기술/공학
88,2022 알짜! 산업안전지도사 기업진단지도 하루 특강 요약집,0.0,0,"['작업 환경 측정', '휴먼 에러', '마이클 포터', '제약 이론', '조직 개발', '반두라']",기술/공학
89,방사선장해방어(한권으로 끝내는)(개정판 4판),0.0,0,"['물리학', '방호', '방사선사', '보건', '방재', '체외']",기술/공학
90,안전전문가가 알려주는 중대재해처벌법 대응전략 실무,0.0,0,"['예산 편성', '도급', '위탁', '전담', '도서', '재해']",기술/공학
91,2021 임상병리사 최종모의고사,0.0,7,"['국가 고시', '해설', '컬러', '오답 풀이', '합격 노하우', '합격선']",기술/공학
92,2022 에듀윌 전력공학 필기 기본서+5개년 기출,10.0,29,"['기출문제', '산업', '회독', '화력 발전', '기직', '기출 예제']",기술/공학
93,"모터제어 DC,AC,BLDC Motors(3판)(양장본 HardCover)",10.0,7,"['직류 전동기', '인버터', '제어기', '복소수', '데드', '자속']",기술/공학
