무직전생. 24(프리미엄익스트림노벨(PremiumExtremeNovel)),0,0,[]
벼랑 위의 집,0,2,"['판타지', '작가', '고아원', '어른 아이', '람다', '마법']"
이방인(2판)(세계문학전집 266),9.7,240,"['세계고전문학', '죽음', '노벨문학상', '살인사건', '사형 선고', '프랑스소설']"
식물들의 사생활(문학동네 한국문학전집 7)(양장본 HardCover),9.1,44,"['소설', '사랑', '장편소설', '연애소설', '욕망', '승화']"
봉제인형 살인사건,9.1,1028,"['스릴러', '스릴러소설', '추리', '희생자', '영미추리소설', '미궁']"
수상한 사람들(양장본 HardCover),10,15,"['감정', '미스터리', '공감', '미스터리 스릴러', '단편집', '반전']"
브람스를 좋아하세요(특별한정판)(양장본 HardCover),10,8,"['사랑', '감정', '심리', '한정판', '일상', '소설']"
파친코. 2,9.7,199,"['니치', '미국소설', '재일 동포', '이방인', '재일 교포', '노아']"
사람은 무엇으로 사는가(러시아 원전 번역본)(현대지성 클래식 34),9.5,91,"['하나님', '사랑', '복음서', '거듭남', '부활', '바보 이반']"
데미안(세계문학전집 44),9.5,1176,"['세계고전문학', '성장소설', '청춘', '내면', '독일 문학', '고독']"
브람스를 좋아하세요(세계문학전집 179),9.5,648,"['사랑', '세계고전문학', '감정', '로제', '프랑스 문단', '괴물']"
눈사람 자살 사건,9.5,16,"['시집', '우화', '우화집', '고슴도치', '산문시', '산문']"
앵무새 죽이기,9.5,564,"['성경', '퓰리처상', '파수', '편견', '흑인', '인권']"
달까지 가자,9.4,244,"['한국소설', '직장인', '장류', '가상 화폐', '지송', '하이퍼리얼리즘']"
날마다 만우절,10,12,"['소설집', '노년', '구멍', '중편 소설', '정민', '장례식장']"
해리 포터와 마법사의 돌. 1(해리포터 20주년 개정판)(해리 포터 시리즈 1),9.7,381,"['영미소설', '고전', '영화원작소설', '성장소설', '판타지소설', '소설']"
시한부 엑스트라의 시간 1~4권 세트(전4권),10,1,"['이별', '예술', '작가', '레오폴드', '파혼', '공작']"
호밀밭의 파수꾼(세계문학전집 47),9.5,649,"['세계고전문학', '성장소설', '윌리엄 포크너', '미국소설', '퇴학', '위선']"
차라투스트라는 이렇게 말했다(세계문학전집 94),9.6,260,"['세계고전문학', '철학자', '시인', '삶', '예술', '복음서']"
지구에서 한아뿐,9.5,576,"['소설', '사랑', '한국로맨스소설', '장편소설', '외계인', '다정']"
노르웨이의 숲(양장본 HardCover),9.1,1804,"['사랑', '일본소설', '죽음', '청춘', '비틀스', '문학']"
레베카(출간 80주년 기념판 리커버)(개정판)(양장본 HardCover),9.4,82,"['세계고전문학', '로맨스', '미스터리', '스릴러', '저택', '영국소설']"
그리스인 조르바(열린책들 세계문학 21)(양장본 HardCover),9.5,325,"['세계고전문학', '우정', '장편소설', '성장', '소설', '영혼']"
채식주의자,8.7,1392,"['한국소설', '죽음', '상처', '식물', '육식', '남편']"
일의 기쁨과 슬픔,9.2,1198,"['소설', '한국현대소설', '직장인', '소설집', '슬픔', '직장생활']"
클라라와 태양(양장본 HardCover),9.7,187,"['소설', '사랑', '영미소설', '노벨 문학상', '조시', '인공지능 로봇']"
달과 6펜스(세계문학전집 38),9.6,340,"['세계고전문학', '소설', '폴 고갱', '송무', '영국고전', '정양']"
네 번의 노크,9.1,26,"['소설', '미스터리소설', '스릴러소설', '작가', '원룸', '미스터리 스릴러']"
아홉켤레의 구두로 남은 사내(문학과지성 소설 명작선 4),9.7,7,"['소설집', '한국현대소설', '수갑', '비판 정신', '찰스 디킨스', '소설가']"
