처음 읽는  양자컴퓨터 이야기,0,1,"['실험', '비트', '개발', '계산 원리', '칼럼', '회로']"
숲의 역사,0,0,"['북아메리카', '태고', '기후 변화', '토지', '나무', '수종']"
아인슈타인처럼 양자역학하기(양장본 HardCover),0,8,"['슈뢰딩거', '현실주의', '대표 주자', '양자', '하이젠베르크', '에르빈']"
위험한 과학책(양장본 HardCover),9.6,356,"['웹툰', '과학이야기', '질문', '스타워즈', '체르노빌', '페덱스']"
총의 과학(지적생활자를 위한 교과서 시리즈),10,6,"['총기', '탄환', '총신', '기관총', '권총', '서브']"
오리진,9.2,491,"['역사', '과학', '인류 진화', '유라시아', '인류', '대탈출']"
생명과학(캠벨)(11판),9.7,43,"['식물', '척추 동물', '멘델', '분자', '화학', '신호']"
수학의 쓸모(양장본 HardCover),9.6,133,"['교양수학', '베이즈', '그레이스', '교양과학', '넷플릭스', '방정식']"
종의 기원(드디어 다윈 1)(양장본 HardCover),9.7,158,"['최재천 교수', '진화론', '진화 생물학', '자연 선택', '핑커', '과학 역사']"
지구의 깊은 역사,10,4,"['과학', '어셔', '연대', '행성', '지질학', '인류사']"
보이는 세상은 실재가 아니다(양장본 HardCover),9.6,163,"['우주', '데모크리토스', '아인슈타인', '현대물리학', '플랑크', '일반상대성이론']"
식물의 책,9.3,767,"['식물학', '크리스마스 트리', '반려식물', '세밀화', '개나리', '왕벚나무']"
지금 다시 계몽(사이언스 클래식 37)(양장본 HardCover),9,66,"['인류', '빌 게이츠', '도킨스', '데이터', '리처드', '증거']"
굿 이너프,9.2,18,"['다윈', '밀턴 프리드먼', '내일', '갈라파고스 제도', '과잉', '평범성']"
바다의 숲,0,2,"['생명', '로스', '링크', '해양', '프릴', '대자연']"
과학은 지금,9.9,33,"['인공지능', '뇌과학', '과학기술정책', '현대차', '크리스', '산업공학']"
숲은 고요하지 않다,9.8,26,"['식물', '대서양', '지구', '그리스어', '대화', '사느냐']"
파인만의 물리학 강의. 1(양장본 HardCover),9.8,31,"['샌즈', '노벨', '줄리언', '매슈', '북카페', '유니버스']"
바다해부도감,10,15,"['어류', '해양생물', '산호초', '바닷가', '생김새', '돌고래']"
사소해서 물어보지 못했지만 궁금했던 이야기,9.5,68,"['유튜브', '과학이야기', '엑소', '점프', '궁금증', '지적호기심']"
김상욱의 과학공부,9.4,85,"['인공지능', '과학이야기', '칸딘스키', '우주', '미제라블', '노벨상']"
미적분으로 바라본 하루,9.4,57,"['미적분학', '삼각 함수', '도함수', '적분', '스토리텔링', '갈릴레오']"
맛의 원리,10,14,"['방정식', '오미', '후각', '미각', '이유', '성분']"
과학혁명의 구조(4판),9.5,70,"['이언', '혁명', '홍성욱', '과학이론', '푸코', '패러다임']"
생명이란 무엇인가(양장본 HardCover),9.7,21,"['노벨상', '존재', '브라이슨', '경계', '생물학', '노벨생리의학상']"
엔트로피(양장본 HardCover),9.2,114,"['과학이야기', '세계관', '형이상학', '모른다', '스노우', '클라']"
꽃도감(개정증보판),9.7,10,"['플라워', '코스모스', '플로 리스트', '그라스', '스틸', '부시']"
데이터 과학자의 일,10,10,"['인공지능', '빅데이터', '의학', '과학', '트레이딩', '신한은행']"
무한의 비밀,8.2,13,"['칸토어', '수', '대수학', '집합', '메타', '유클리드 기하학']"
미술관에 간 수학자(미술관에 간 지식인 시리즈 4),9.3,37,"['수학이야기', '유클리드 기하학', '뒤러', '에셔', '몬드리안', '마그리트']"
나는 어쩌다 명왕성을 죽였나,9.5,18,"['명왕성', '에리스', '행성', '천문학자', '프라하', '릴라']"
진화심리학(양장본 HardCover),9.6,48,"['하버드', '친족', '목록', '짝짓기', '배우자', '핑커']"
우리는 왜 잠을 자야 할까(양장본 HardCover),9.5,182,"['카페인', '신경과학', '아이패드', '수면', '기네스북', '뇌']"
박문호 박사의 뇌과학 공부(양장본 HardCover),8.8,705,"['해마', '편도체', '세포', '대뇌 피질', '대뇌피질', '내장']"
생명은 어떻게 작동하는가(양장본 HardCover),9.3,69,"['활성산소', '식물', '생물학', '생명과학', '회로', '미토콘드리아']"
"생태적 전환, 슬기로운 지구 생활을 위하여(굿모닝 굿나잇(Good morning Good night))",9.4,21,"['기후 위기', '지구인', '라이브러리', '호모 사피엔스', '환경 재앙', '생태학']"
어떻게 인간과 공존하는 인공지능을 만들 것인가,7.1,26,"['버클리', '지능', '맥스', '파이낸셜', '핑커', '가디언']"
"나는 풍요로웠고, 지구는 달라졌다",9.6,124,"['생명', '환경', '빙하', '지구인', '미래', '트라우마']"
세상을 이해하는 아름다운 수학 공식,10,2,"['미분 방정식', '피타고라스', '드레이크', '뉴턴', '아인슈타인', '운동 법칙']"
줌달의 일반화학(10판),9.8,75,"['원소', '열화학', '분자', '원자', '화학자', '염기 평형']"
기계 학습을 다시 묻다,10,2,"['인공지능', '코리', '오컴', '튜링', '카프', '알고리즘']"
시간의 역사(결정판)(그림으로 보는),10,10,"['우주', '갈릴레이', '갈릴레오', '아인슈타인', '아이작', '가디언']"
페르마의 마지막 정리(개정판)(갈릴레오 총서 3)(양장본 HardCover),9.7,79,"['교양수학', '앤드루', '디오판토스', '난제', '피타고라스', '갈루아']"
파인만의 물리학 강의. 2(양장본 HardCover),10,19,"['전자기학', '운동 방정식', '텐서', '복소', '내부', '퍼텐셜']"
스튜어트 미분적분학(9판),10,5,"['로그 함수', '지수 함수', '유리함수', '도함수', '라그랑주', '극한']"
랩 걸(사이언스 걸스 시리즈),9.1,1939,"['식물', '커리어', '알파걸', '알마', '자연과학', '네이처']"
만약 시간이 존재하지 않는다면(양장본 HardCover),9.9,97,"['우주', '물리학', '루프', '시공간', '벨리', '양자 역학']"
대한수학회 수학달력(2022)(스프링),9.3,18,['상품']
이상한 수학책(양장본 HardCover),9.2,304,"['교양수학', '인공지능', '수학자', '로또', '수학개념', '미국 대통령 선거']"
동물과의 대화,0,4,"['공포', '내면', '자폐', '프로이트', '공격', '아마존']"
멀티 유니버스(양장본 HardCover),10,13,"['평행 우주', '논리학', '우주 창조', '스케이프', '코페르니쿠스', '양자 역학']"
이중나선,9.6,22,"['폴링', '유전자', '이중 나선', '로렌스', '라이너스', '최재천']"
수학 언어로 문화재를 읽다,0,0,"['수원 화성', '둘레길', '정림사지', '석탑', '상암', '한옥']"
야밤의 공대생 만화,9.4,323,"['트라우마', '슈뢰딩거', '유닉스', '서울대', '게이츠', '과학사']"
문명의 자연사,0,0,"['역사', '인공지능', '협력', '미래', '진화 생물학', '문명사']"
우주의 구조,9.9,56,"['물리학', '아인슈타인', '마흐', '힉스', '뉴턴', '웜홀']"
공업수학(상)(Kreyszig)(Kreyszig)(10판),9.6,40,"['상미분 방정식', '선형 대수', '벡터', '수치 해석', '연립', '공학도']"
공업수학(하)(Kreyszig)(Kreyszig)(10판),8.5,20,"['상미분 방정식', '편미분 방정식', '선형 계획법', '수치 해석', '급수', '복소함수']"
미술관에 간 해부학자,9.3,14,"['보티첼리', '미켈란젤로', '데바', '다비드', '바스키아', '라오콘']"
특이점이 온다(기술이 인간을 초월하는 순간)(양장본 HardCover),9.5,60,"['인공지능', '과학이야기', '비판', '타임스', '튜링', '게이츠']"
날마다 구름 한점(양장본 HardCover),9.5,24,"['트레일', '하늘', '이미지', '교양지구과학', '설치미술', '오키프']"
"물리 화학 사전(법칙, 원리, 공식을 쉽게 정리한)",9.5,160,"['과학이야기', '슈뢰딩거', '패러데이', '아보가드로', '파울리', '도플러']"
"기초 화학 사전(개념, 용어, 이론을 쉽게 정리한)",10,25,"['과학이야기', '청소년과학', '고분자 화합물', '기본 개념', '반응', '교양과학']"
파인만의 물리학 강의. 3(양장본 HardCover),10,16,"['입자', '스핀', '연속 방정식', '상태 방정식', '양자 역학', '고전 역학']"
살아 있는 동안 꼭 봐야 할 우리 꽃 100,10,2,"['방탄소년단', '김수환', '사진', '야생화', '복효근', '조용필']"
유클리드의 창: 기하학 이야기,8.7,11,"['아인슈타인', '나폴레옹', '데카르트', '가우스', '페르마', '프톨레마이오스']"
프린키피아. 1: 물체들의 움직임,9,10,"['물리학', '케플러', '운동 법칙', '만유인력', '공리', '관성']"
파인만 씨 농담도 잘하시네. 1,9.5,61,"['노벨상', '랄프', '물리학자', '파울리', '노벨 물리학상', '브라질']"
창백한 푸른점(양장본 HardCover),9.7,64,"['천문학', '보이저', '아폴로', '행성', '토성', '태양계']"
나는 내가 죽었다고 생각했습니다,9,469,"['뇌과학', '뇌 과학자', '중국', '뇌 질환', '신경과학', '하버드대']"
원소의 이름,9.6,27,"['금속', '디킨스', '주기율표', '라부아지에', '화학 반응', '찰스']"
오무아무아,8.5,29,"['우주', '천문학', '하버드대', '지구', '무아', '하와이']"
숫자 없는 수학책,10,20,"['하버드', '해석학', '삼각함수', '위상 수학', '도형', '대수학']"
미술관에 간 물리학자(미술관에 간 지식인 6),9.9,24,"['슈뢰딩거', '빈센트 반 고흐', '교양과학', '레오나르도 다빈치', '양자역학', '퀀텀']"
"전략가, 잡초",9.7,19,"['식물학', '넘버원', '도라에몽', '멘델', '승부사', '일본']"
마법에서 과학으로: 자석과 스핀트로닉스(반짝이는 순간 2),10,2,"['맥스웰', '과학자', '그래핀', '탐구', '파울리', '물리']"
더 이상한 수학책(양장본 HardCover),9.3,242,"['교양수학', '미적분학', '일상', '미적분', '수학이야기', '적분']"
처음 만나는 소화의 세계,9.5,6,"['다이어트', '나폴레옹', '장내 세균', '스트레스', '인체이야기', '쓸개']"
X의 즐거움,10,21,"['역사', '교양수학', '하버드', '아르키메데스', '일상생활', '스피노자']"
10퍼센트 인간,9.7,32,"['과학이야기', '미생물', '앤드루', '엘렌', '디프', '페기']"
생물과 무생물 사이(양장본 HardCover),9.7,67,"['노벨', '파브르', '프라모델', '산토리', '굴드', '파스퇴르']"
뉴턴의 프린키피아,10,9,"['아이작 뉴턴', '쌍곡선', '포물선', '케임브리지', '유클리드', '케플러']"
코로나 사이언스: 팬데믹에서 엔데믹으로(코로나 팬데믹 시리즈 5),0,0,"['감염병', '사스', '인포', '위드', '백신 개발', '화이자']"
불안(양장본 HardCover),8.3,8,"['심리치료', '로드맵', '뉴먼', '불안장애', '네이처', '대니얼']"
아인슈타인: 삶과 우주,9.8,13,"['노벨', '과학자', '미국', '물리학자', '독심', '노벨물리학상']"
눈먼 시계공(사이언스 클래식 3),9.3,39,"['문학상', '미스터리', '창조론', '진화론', '로스엔젤레스', '다윈']"
물리의 정석: 양자 역학 편(양장본 HardCover),9.5,44,"['유튜브', '물리학', '스탠퍼드', '슈뢰딩거', '고전 역학', '김제동']"
수학자가 알려주는 전염의 원리,10,15,"['교양수학', '주식', '국립암센터', '수학이야기', '감염병', '가디언']"
"새빨간 거짓말, 통계",9.7,49,"['빌 게이츠', '통계학', '민주 사회', '속임수', '숫자', '그래프']"
"mRNA 혁명, 세계를 구한 백신",8.3,2,"['코로나', '화이자', '연구', '모더', '여성 과학자', '가능성']"
퀀텀(한빛비즈 교양툰),9.7,54,"['슈뢰딩거', '에르빈', '물리학자', '양자 물리학', '양자 역학', '뉴턴']"
우리 인간의 아주 깊은 역사,9.3,14,"['감정', '과학이야기', '루트비히', '다윈', '히스토리', '의식']"
수리통계학(개정판 2판)(반양장),9.5,6,"['확률분포', '베이지안', '확률변수', '분산분석', '회귀분석', '판서']"
